Gx,Gy,Gz,Ax,Ay,Az
9.721511,3.3284020000000005,10.614913,14.925999999999998,488.49799999999976,53.06000000000002
1.9318761067835637,17.26414157939788,7.279182551022672,2.4404103053611315,0.6282364330927526,1.8493593628619482
4.234751953197975,4.781216301537578,5.048354058448458,1.5183953864631508,0.5135817118839473,0.8351528344388826
2.8465049463030407,16.34094351312338,3.0881182149324986,0.9236839751829631,0.47835038904793314,1.2551411435992368
2.77263325515906,27.253778014334056,3.308772228839695,4.726117277463415,1.3663454501538674,2.138624910442475
4.641801031729457,37.36782715528396,8.704538641510618,7.487563065896418,0.6438448768974161,3.709379310788154
7.242177310066275,20.433932310359985,8.200961080243715,0.405589949510308,1.360260383112141,3.729274677327769
6.001432760807712,23.285091054707397,5.400939416776884,2.0103731724643206,2.518877055617093,3.3524200791282324
5.777384187236864,5.8404968884509785,5.989444222590896,1.110095157249932,1.8585151559058755,4.271964602557943
41.664526343259446,38.380071239864414,7.607179538846874,4.6094107101995165,67.27827215228547,47.39662475636301
6.7172505451806,11.792126424600871,14.974116350802689,3.1473185240021646,7.891916339002525,4.753036889133557
4.11725374538629,8.422987488034508,15.4796490010574,0.9690675907736667,1.4742818445086872,2.966712685172348
11.757018606108076,7.95793461419808,23.766024718230756,2.408654655064509,1.4341175574106793,1.1505706826319242
2.6453634528334695,17.54266107929799,54.73114529989704,7.869669872693056,2.1464371417529593,0.8795893428927338
6.4137062625529895,10.867199550083644,74.70519472705277,16.246950584724203,9.653878400975621,2.2455014054190348
2.5616101008182746,6.8204759682941845,18.414996500983168,4.363499978605393,4.629640813619895,1.2857016007018713
2.816803936187789,8.042895991324107,12.697568555101057,5.239437699362093,2.6898074092820266,3.238670458065038
1.7660292897637195,16.94832028091765,7.710214766478516,3.2866096887146146,5.174402331695307,4.881411942755751
24.816284629449708,5.526374275771736,14.074735579072817,4.997454530020406,25.789692432305657,25.34686759078016
0.9800576965413941,6.138421552716618,10.86959927773155,5.336534163780306,8.698933250334422,4.761221295108495
1.4636436674275761,7.262717024743711,2.7822638649415983,2.560693890389135,2.6134410192156183,2.1288315151307167
9.832019927159381,16.71382151297035,4.515213448325743,2.403557139304105,2.8945689978159157,1.9415601604951225
6.367671640128393,10.851993882824809,11.826402953867753,1.4846334079178014,2.051837137727466,3.164077442156991
7.600062734938977,23.44036424824448,3.5718137597429114,2.0521937966101262,5.638066313989122,3.23625685902429
